AppID
1966720
578080
230410
1086940
2195250
1172470
271590
1562700
1313140
1049590
2073850
1985820
1973530
2252570
730
1147560
985810
227300
323190
1449850
1974050
1144200
413150
648800
1801110
2338770
1245620
1091500
2344520
1384160
582010
1943950
381210
108600
236390
1989270
1938090
692890
502500
1085660
359550
440
1203220
1331550
960170
2349820
2157560
977950
1426210
1868140
239140
252490
346110
1260320
1635450
897450
949230
397540
1566390
1250410
1174180
787480
1473350
1326470
431960
2653790
1446780
477160
250900
270880
1222670
2334730
394360
1962663
815370
289070
739630
990080
1286320
552990
386940
1352080
1644940
1881700
1477590
1286680
322330
105600
728880
2080690
781030
1252600
1976440
2668080
443110
1158310
1826980
2050650
294100
1361210
1190970
1551360
1030840
518790
812140
550
1817070
892970
374320
962130
242760
269210
1206560
1627720
551170
1217060
1364780
1201270
1227890
570
1012880
1435790
368260
1145360
470310
1888160
1665460
1902690
774171
2183650
361420
2287220
1182900
246900
1850510
1084600
1766740
673750
1432860
644930
686810
1687950
1604030
255710
305620
1065310
389730
444200
2203070
1151340
1987080
292030
268910
2221490
262060
872410
1527950
457140
1282100
400750
1290000
286160
1677280
8870
1593500
2375550
702320
218620
2357570
449960
546560
1089090
1676840
526870
1139980
1794680
620980
914800
1341200
489830
1663220
427520
1301390
264710
1948280
1158160
1557740
1621690
251570
223750
751780
1462040
880940
1096900
1272160
1568590
1129580
2238900
1817190
1123770
2522520
8930
1919590
1637320
960090
1488200
322170
743890
268500
2093910
274520
1509960
594650
1462810
1761620
1407200
858820
1142710
1997040
1659040
529340
1888930
1338770
1172620
1695840
550470
1029690
1798010
1436990
236850
1335200
632360
303310
1304930
391540
594570
312520
967050
1222700
425220
252530
1244630
1092790
1324130
2378900
1608290
753640
1062520
548430
767560
1577120
1766060
393080
1971650
774361
671860
1336490
646270
743900
1377380
363440
1113000
363150
413420
200510
874260
1337520
699130
2369390
613100
646570
231430
1372810
2379390
527230
1071870
1149460
1013750
568220
1545560
2163330
4000
1116580
999020
813780
865360
799600
438100
1693980
2231380
1850570
2630080
1591420
1755920
367520
534380
848450
1451810
1937480
1931770
2140020
1062090
363890
285900
1501610
311690
34330
2348610
582160
1277400
752590
1967430
1414180
2140330
275850
365360
1999360
1466860
1584090
1603180
2058190
95400
2014780
1243830
1135690
2514960
2362300
703080
1274570
244210
600130
2414630
1672970
593600
939960
2014380
2141910
779340
410340
246620
1259980
430960
1004750
742300
1296610
2285630
1244090
1677770
1397920
2090370
304050
1217390
1267540
239030
371660
1676130
1942280
1273400
392160
1082180
508440
379430
756800
997010
1530300
1020790
1164050
1498570
1901370
851850
1284190
927380
377160
1101120
1468810
1311540
834530
291550
674020
1937780
413410
945360
1705180
1235140
1548850
1292630
782330
742420
1970580
428550
1044720
2529820
1272320
1173200
1276760
552500
899770
469600
1040420
768200
2246110
1256670
1549250
1815780
284160
1538970
341800
1061090
2244130
1669000
2239150
1517290
1534980
392110
1958220
1948980
601050
1210320
2066020
516750
2497900
1332010
1649080
1954420
496890
1062140
1215390
599140
1159830
349040
629730
1721470
846770
2059170
1059990
1966900
1025250
740130
1272080
382310
824270
620
282070
1250650
1342330
1068820
219990
2342950
2187290
1341290
1239320
1599600
332570
1497440
221100
1332720
1325860
1190000
964570
285330
2680330
953580
493490
240720
1150690
1817230
611790
736260
2114740
2155180
1079800
238460
456670
1690710
1016920
774181
2488510
2111630
2653170
766570
1629520
394510
1054510
458770
1127400
2021210
489630
895870
1525700
47810
523000
1643310
1803960
200210
429050
521890
1874490
1122340
898750
804700
606800
314650
2216360
1388590
1638950
753420
804490
460920
229480
1953520
435150
2061250
1374840
893720
251060
2399830
2533950
2313160
1562430
601150
2441270
304390
787860
492720
1254120
860510
1351210
332950
1515210
1238810
793460
646910
1367300
12210
2141730
1012790
383120
867210
1249040
1593030
1239080
1290330
913740
2186680
1258080
1140150
872670
824550
1214470
1659420
2059670
1549970
495050
2129160
491530
281990
1683340
382110
1127500
2399730
681280
1355090
1159690
2353380
2367230
1657630
1938010
597170
1933700
2106810
1985960
1995810
1929610
2243110
1167630
1367080
1140620
1590320
1042920
388090
352720
916440
1202200
282800
304240
266410
1811990
1609230
701160
8500
418370
360430
50130
1991980
306130
4500
657200
858810
638970
1213210
802890
17390
365590
334310
1944360
311560
1556790
780290
588650
875210
2071280
894020
1850160
1137750
657000
2272400
1702330
1118200
1727210
454650
502800
219890
2239550
1335790
2520000
208650
1689910
531510
440900
799640
1374970
222940
2455060
621060
365450
1171690
1716740
361280
1097840
437920
7670
1058830
636480
1555400
1340480
1222680
1057090
501080
1694420
2108330
1561040
1240060
420530
1465070
1846380
254700
476600
1985810
107410
886900
10180
209160
1244460
1359090
2562510
218230
1501420
2119940
1898500
2296990
1108370
1328840
1358700
302670
483980
674750
2500750
1270850
1594940
1402120
1454400
1963040
1045720
1490890
604500
307110
1164940
821880
368360
621830
611670
1539140
606150
617830
475150
1202900
331600
9880
933110
1862520
952060
1563180
995460
1607680
325610
1379600
274190
1835240
1237970
2322520
1696440
